Experiment,Site,Date,Sample,Name,X_lab,Indel_stringent,Indel,Reads_low_phred,Reads_no_nmer,Reads_passing,Total_indel_stringent,Total_indel
2,VEGFAg3 ON,04.12.17,dOTS_VEGFAg3_d1_3_S75_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT2d1_3, + + 1,43.45975037,43.69725605,12105,3713,79156,34401,34589
2,VEGFAg3 ON,04.12.17,dOTS_VEGFAg3_d2_1_S76_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT2d2_1, + + 2,41.99980118,42.16879447,10799,3575,70417,29575,29694
2,VEGFAg3 ON,04.12.17,dOTS_VEGFAg3_d2_2_S77_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT2d2_2, + + 2,45.00111148,45.12059575,6281,1468,35988,16195,16238
2,VEGFAg3 ON,04.12.17,dOTS_VEGFAg3_d2_3_S78_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT2d2_3, + + 2,44.68574176,44.81654244,15931,4317,103975,46462,46598
2,VEGFAg3 ON,04.12.17,dOTS_VEGFAg3_d5_1_S79_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT2d5_1, + + 5,41.42362037,41.5302586,8278,3269,56265,23307,23367
2,VEGFAg3 ON,04.12.17,dOTS_VEGFAg3_d5_2_S80_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT2d5_2, + + 5,47.66305076,48.10499531,4562,742,14934,7118,7184
2,VEGFAg3 ON,04.12.17,dOTS_VEGFAg3_d5_3_S81_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT2d5_3, + + 5,42.78062352,42.90023142,6184,1962,38459,16453,16499
2,VEGFAg3 ON,04.12.17,dOTS_VEGFAg3_m4d1_1_S82_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_m4d1_1, + + m4d1,44.31584083,44.46221403,5343,1723,36892,16349,16403
2,VEGFAg3 ON,04.12.17,dOTS_VEGFAg3_m4d1_2_S83_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_m4d1_2, + + m4d1,42.93285223,43.02869707,3002,1192,17737,7615,7632
2,VEGFAg3 ON,04.12.17,dOTS_VEGFAg3_m4d1_3_S84_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_m4d1_3, + + m4d1,41.77490124,41.98481072,9683,4191,68601,28658,28802
2,VEGFAg3 ON,04.12.17,dOTS_null_1_VEGFAg3_S67_L001_R1_001.fastqwtf-difflib_indels.csv,NT_1, - - -,0.141020992,0.147064749,8911,1996,49638,70,73
2,VEGFAg3 ON,04.12.17,dOTS_null_2_VEGFAg3_S68_L001_R1_001.fastqwtf-difflib_indels.csv,NT_2, - - -,0.132366947,0.135595409,12417,2777,61949,82,84
2,VEGFAg3 ON,04.12.17,dOTS_null_3_VEGFAg3_S69_L001_R1_001.fastqwtf-difflib_indels.csv,NT_3, - - -,0.219973603,0.219973603,1619,154,2273,5,5
2,VEGFAg3 OT2,04.12.17,dOTS_VEGFAg3_1_OT2_S88_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_GFP_1, + + -,20.07340742,20.35635554,24580,26803,88002,17665,17914
2,VEGFAg3 OT2,04.12.17,dOTS_VEGFAg3_2_OT2_S89_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_GFP_2, + + -,22.43656951,22.60222269,11375,6897,47690,10700,10779
2,VEGFAg3 OT2,04.12.17,dOTS_VEGFAg3_3_OT2_S90_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_GFP_3, + + -,21.98061985,22.19624347,11750,7166,38493,8461,8544
2,VEGFAg3 OT2,04.12.17,dOTS_VEGFAg3_d1_1_OT2_S91_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT2d1_1, + + 1,13.91724994,14.06494146,9337,6774,46719,6502,6571
2,VEGFAg3 OT2,04.12.17,dOTS_VEGFAg3_d1_2_OT2_S92_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT2d1_2, + + 1,14.02924209,14.15357072,9565,4172,20108,2821,2846
2,VEGFAg3 OT2,04.12.17,dOTS_VEGFAg3_d1_3_OT2_S93_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT2d1_3, + + 1,16.01861326,16.16722701,9802,5737,41046,6575,6636
2,VEGFAg3 OT2,04.12.17,dOTS_VEGFAg3_d2_1_OT2_S94_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT2d2_1, + + 2,4.38390978,4.427590041,6088,3359,25183,1104,1115
2,VEGFAg3 OT2,04.12.17,dOTS_VEGFAg3_d2_2_OT2_S95_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT2d2_2, + + 2,5.925925926,5.978009259,9892,3961,17280,1024,1033
2,VEGFAg3 OT2,04.12.17,dOTS_VEGFAg3_d2_3_OT2_S96_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT2d2_3, + + 2,5.653874395,5.716811772,16877,9609,66733,3773,3815
2,VEGFAg3 OT2,04.12.17,dOTS_VEGFAg3_d5_1_OT2_S97_L001_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT2d5_1, + + 5,6.320658825,6.368369739,11009,8491,48207,3047,3070
